"File Path: C:\Users\Administrator\Desktop\User Data Files\Colgate Group\Paul\HysteresisSecondRun\Test Run 28 07-23-25 14 24 27 PM\DAQ- Crosshead, … - (Timed).csv   "
"Test: Hysteresis"
"Test Run: Test Run 28"
"Date: 7/23/2025 2:19:41 PM"
""
""
"_Cycle","Crosshead ","Load ","Time ","Cycle Channel "
"_Cycle","mm","kN","sec","count"
"1","0.449117709649727","0.00486156415939331","0.100000001490116","1"
"1","0.459177797893062","0.00471492338180542","0.200000002980232","1"
"1","0.469144724775106","0.00546915769577026","0.300000011920929","1"
"1","0.47915824688971","0.00514631271362305","0.400000005960464","1"
"1","0.489125202875584","0.00570159721374512","0.5","1"
"1","0.499278423376381","0.00567419099807739","0.600000023841858","1"
"1","0.509105622768402","0.00569223546981812","0.699999988079071","1"
"1","0.519212277140468","0.0058555474281311","0.800000011920929","1"
"1","0.529179233126342","0.00570589876174927","0.899999976158142","1"
"1","0.539146189112216","0.00595849514007568","1","1"
"1","0.549159711226821","0.00641049528121948","1.10000002384186","1"
"1","0.559173175133765","0.00656762790679932","1.20000004768372","1"
"1","0.569279887713492","0.00664948177337646","1.29999995231628","1"
"1","0.579107087105513","0.00690212440490723","1.39999997615814","1"
"1","0.58926030760631","0.00661095380783081","1.5","1"
"1","0.599227263592184","0.00686313676834106","1.60000002384186","1"
"1","0.609147595241666","0.0070917010307312","1.70000004768372","1"
"1","0.619207683485001","0.00754822301864624","1.79999995231628","1"
"1","0.629128073342144","0.00753361892700195","1.89999997615814","1"
"1","0.63918816158548","0.00777830696105957","2","1"
"1","0.649155117571354","0.00778420448303223","2.09999990463257","1"
"1","0.659215205814689","0.00795067977905273","2.20000004768372","1"
"1","0.669182103592902","0.00811228084564209","2.29999995231628","1"
"1","0.679149059578776","0.00809151077270508","2.40000009536743","1"
"1","0.689209147822112","0.00835397148132324","2.5","1"
"1","0.699129537679255","0.00862593173980713","2.59999990463257","1"
"1","0.709236192051321","0.00866646003723145","2.70000004768372","1"
"1","0.719156523700804","0.00877076530456543","2.79999995231628","1"
"1","0.729216611944139","0.00917181777954102","2.90000009536743","1"
"1","0.739137001801282","0.00882013893127441","3","1"
"1","0.749150523915887","0.0093245906829834","3.09999990463257","1"
"1","0.759210612159222","0.00948694801330566","3.20000004768372","1"
"1","0.769084377679974","0.00957313823699951","3.29999995231628","1"
"1","0.779237598180771","0.0102327604293823","3.40000009536743","1"
"1","0.789157988037914","0.00992319393157959","3.5","1"
"1","0.799171510152519","0.0102917098999023","3.59999990463257","1"
"1","0.809185032267123","0.0104209833145142","3.70000004768372","1"
"1","0.819151930045336","0.010504319190979","3.79999995231628","1"
"1","0.829212018288672","0.0108102407455444","3.90000009536743","1"
"1","0.839178974274546","0.0112590942382812","4","1"
"1","0.849239062517881","0.0112281284332275","4.09999990463257","1"
"1","0.859112828038633","0.0112611398696899","4.19999980926514","1"
"1","0.86921954061836","0.0111978073120117","4.30000019073486","1"
"1","0.879186438396573","0.0116843271255493","4.40000009536743","1"
"1","0.889153394382447","0.0116509370803833","4.5","1"
"1","0.899213482625782","0.0114763355255127","4.59999990463257","1"
"1","0.909180438611656","0.0119849758148193","4.69999980926514","1"
"1","0.919240526854992","0.0122665233612061","4.80000019073486","1"
"1","0.929067726247013","0.0125814046859741","4.90000009536743","1"
"1","0.93926751287654","0.0129084501266479","5","1"
"1","0.949234468862414","0.0131921491622925","5.09999990463257","1"
"1","0.959108234383166","0.0132074670791626","5.19999980926514","1"
"1","0.969214946962893","0.0134728584289551","5.30000019073486","1"
"1","0.979135278612375","0.0134378061294556","5.40000009536743","1"
"1","0.989195425063372","0.013578761100769","5.5","1"
"1","0.999162322841585","0.0139132452011108","5.59999990463257","1"
"1","1.00922235287726","0.0143622665405273","5.69999980926514","1"
"1","1.01918936707079","0.0141061391830444","5.80000019073486","1"
"1","1.02910969872028","0.0143410978317261","5.90000009536743","1"
"1","1.03926297742873","0.0148989362716675","6","1"
"1","1.04913674294949","0.0149540996551514","6.09999990463257","1"
"1","1.05919677298516","0.0150048494338989","6.19999980926514","1"
"1","1.0691637871787","0.0153364000320435","6.30000019073486","1"
"1","1.07917725108564","0.0156500282287598","6.40000009536743","1"
"1","1.08914426527917","0.0157150259017944","6.5","1"
"1","1.09915772918612","0.0160366096496582","6.59999990463257","1"
"1","1.10926444176584","0.0158248682022095","6.69999980926514","1"
"1","1.11909164115787","0.0163211250305176","6.80000019073486","1"
"1","1.129244803451","0.0164115676879883","6.90000009536743","1"
"1","1.13916525151581","0.0168998947143555","7","1"
"1","1.14917871542275","0.0169673347473145","7.09999990463257","1"
"1","1.15919217932969","0.0168875179290771","7.19999980926514","1"
