"File Path: C:\Users\Administrator\Desktop\User Data Files\Colgate Group\Paul\8_11Testing\Test Run 107 08-11-25 12 40 00 PM\DAQ- Crosshead, … - (Timed).csv   "
"Test: Hysteresis"
"Test Run: Test Run 107"
"Date: 8/11/2025 12:32:57 PM"
""
""
"_Cycle","Crosshead ","Load ","Time ","Cycle Channel "
"_Cycle","mm","kN","sec","count"
"1","0.165059958817437","0.00483380603790283","0.100000001490116","1"
"1","0.175073466380127","0.0051872296333313","0.200000002980232","1"
"1","0.185180135304108","0.00541214895248413","0.300000011920929","1"
"1","0.195053915376775","0.00589749908447266","0.400000005960464","1"
"1","0.205160584300756","0.00584873008728027","0.5","1"
"1","0.215127525734715","0.00580816268920898","0.600000023841858","1"
"1","0.225094467168674","0.00632921314239502","0.699999988079071","1"
"1","0.235154555412009","0.00637313985824585","0.800000011920929","1"
"1","0.245121482294053","0.00686382532119751","0.899999976158142","1"
"1","0.255228136666119","0.00720082855224609","1","1"
"1","0.26505536516197","0.00712031173706055","1.10000002384186","1"
"1","0.275208614766598","0.00731115436553955","1.20000004768372","1"
"1","0.285175541648641","0.00814777660369873","1.29999995231628","1"
"1","0.295049336273223","0.00828056907653809","1.39999997615814","1"
"1","0.305155990645289","0.00803065967559814","1.5","1"
"1","0.315122917527333","0.00852020835876465","1.60000002384186","1"
"1","0.325183005770668","0.00874229240417481","1.70000004768372","1"
"1","0.335103395627812","0.00945827770233154","1.79999995231628","1"
"1","0.345163483871147","0.00972177410125732","1.89999997615814","1"
"1","0.355130410753191","0.0099745979309082","2","1"
"1","0.365097337635234","0.0104354801177979","2.09999990463257","1"
"1","0.375157425878569","0.0101871423721313","2.20000004768372","1"
"1","0.385077786631882","0.0109055957794189","2.29999995231628","1"
"1","0.395184470107779","0.0108919305801392","2.40000009536743","1"
"1","0.405104830861092","0.011238543510437","2.5","1"
"1","0.415164919104427","0.011726282119751","2.59999990463257","1"
"1","0.425131845986471","0.0123319320678711","2.70000004768372","1"
"1","0.435145368101075","0.0123957967758179","2.79999995231628","1"
"1","0.445205456344411","0.0128793249130249","2.90000009536743","1"
"1","0.455032655736431","0.0128497180938721","3","1"
"1","0.465185905341059","0.0131806364059448","3.09999990463257","1"
"1","0.475106266094372","0.013560019493103","3.20000004768372","1"
"1","0.485119788208976","0.0137983026504517","3.29999995231628","1"
"1","0.495133281219751","0.0145870122909546","3.40000009536743","1"
"1","0.505146803334355","0.0145860090255737","3.5","1"
"1","0.51516032544896","0.0150039682388306","3.59999990463257","1"
"1","0.525080657098442","0.0154564657211304","3.70000004768372","1"
"1","0.535187369678169","0.0158190250396729","3.79999995231628","1"
"1","0.545107701327652","0.016211404800415","3.90000009536743","1"
"1","0.555167789570987","0.0165004920959473","4","1"
"1","0.565134745556861","0.0168420543670654","4.09999990463257","1"
"1","0.575101701542735","0.017235294342041","4.19999980926514","1"
"1","0.585161789786071","0.0178288135528564","4.30000019073486","1"
"1","0.595082121435553","0.0181219291687012","4.40000009536743","1"
"1","0.605188775807619","0.0183355274200439","4.5","1"
"1","0.615062599536031","0.0191173706054687","4.59999990463257","1"
"1","0.625169253908098","0.0196237373352051","4.69999980926514","1"
"1","0.635182776022702","0.0199196090698242","4.80000019073486","1"
"1","0.645056541543454","0.0205814208984375","4.90000009536743","1"
"1","0.655209762044251","0.0207053508758545","5","1"
"1","0.665083585772663","0.0212759170532227","5.09999990463257","1"
"1","0.675143674015999","0.0219919891357422","5.19999980926514","1"
"1","0.685064005665481","0.0222497177124023","5.30000019073486","1"
"1","0.695170660037547","0.0226579875946045","5.40000009536743","1"
"1","0.705137616023421","0.0232857437133789","5.5","1"
"1","0.715104572009295","0.0238072471618652","5.59999990463257","1"
"1","0.725164660252631","0.0237122116088867","5.69999980926514","1"
"1","0.735131616238505","0.0243338241577148","5.80000019073486","1"
"1","0.745145080145448","0.0247635402679443","5.90000009536743","1"
"1","0.755065470002592","0.0252603874206543","6","1"
"1","0.765125558245927","0.0261155223846436","6.09999990463257","1"
"1","0.775139080360532","0.0263023948669434","6.19999980926514","1"
"1","0.785105978138745","0.0269680767059326","6.30000019073486","1"
"1","0.795212690718472","0.0275922203063965","6.40000009536743","1"
"1","0.805086456239223","0.0279401912689209","6.5","1"
"1","0.815239676740021","0.0285860500335693","6.59999990463257","1"
