"File Path: C:\Users\Administrator\Desktop\User Data Files\Colgate Group\Paul\8_4Testing\Test Run 105 08-4-25 15 58 08 PM\DAQ- Crosshead, … - (Timed).csv   "
"Test: Hysteresis"
"Test Run: Test Run 105"
"Date: 8/4/2025 3:57:01 PM"
""
""
"_Cycle","Crosshead ","Load ","Time ","Cycle Channel "
"_Cycle","mm","kN","sec","count"
"1","0.295468489639461","0.00643462371826172","0.100000001490116","1"
"1","0.39574335096404","0.0104950075149536","0.200000002980232","1"
"1","0.495645625051111","0.0138310146331787","0.300000011920929","1"
"1","0.595641031395644","0.0186446495056152","0.400000005960464","1"
"1","0.695589871611446","0.0236526050567627","0.5","1"
"1","0.795538711827248","0.0296157188415527","0.600000023841858","1"
"1","0.895580684300512","0.035730110168457","0.699999988079071","1"
"1","0.995622598566115","0.0419963035583496","0.800000011920929","1"
"1","1.09557143878192","0.0487483291625977","0.899999976158142","1"
"1","1.19556684512645","0.0560710411071777","1","1"
"1","1.29560893401504","0.0633848190307617","1.10000002384186","1"
"1","1.39560434035957","0.0705255355834961","1.20000004768372","1"
"1","1.49555306416005","0.0783839645385742","1.29999995231628","1"
"1","1.59554847050458","0.0863830337524414","1.39999997615814","1"
"1","1.69559055939317","0.0941383361816406","1.5","1"
"1","1.7955859657377","0.102070724487305","1.60000002384186","1"
"1","1.89558137208223","0.109536674499512","1.70000004768372","1"
"1","1.99557677842677","0.117662200927734","1.79999995231628","1"
"1","2.0955721847713","0.125729362487793","1.89999997615814","1"
"1","2.19556759111583","0.133421188354492","2","1"
"1","2.29556299746037","0.14155339050293","2.09999990463257","1"
"1","2.3955584038049","0.149322967529297","2.20000004768372","1"
"1","2.36859172582626","0.144313674926758","2.29999995231628","1"
"1","2.26887571625412","0.131148315429687","2.40000009536743","1"
"1","2.16892687603831","0.11904150390625","2.5","1"
"1","2.06897803582251","0.107054306030273","2.59999990463257","1"
"1","1.96902919560671","0.0954591293334961","2.70000004768372","1"
"1","1.86898733954877","0.084704704284668","2.79999995231628","1"
"1","1.76899193320423","0.0740483856201172","2.90000009536743","1"
"1","1.66904309298843","0.0636283569335938","3","1"
"1","1.56895455438644","0.0540409469604492","3.09999990463257","1"
"1","1.46891246549785","0.0450782051086426","3.20000004768372","1"
"1","1.3690103078261","0.0365751914978027","3.29999995231628","1"
"1","1.26901490148157","0.0283467464447021","3.40000009536743","1"
"1","1.16892624646425","0.0208539199829102","3.5","1"
"1","1.06897740624845","0.0147238779067993","3.59999990463257","1"
"1","0.968982058111578","0.00940093421936035","3.70000004768372","1"
"1","0.868986651767045","0.00532835102081299","3.79999995231628","1"
"2","0.862186774611473","0.00636038684844971","3.90000009536743","2"
"2","0.96185615984723","0.0130298223495483","4","2"
"2","1.06180494185537","0.0200670928955078","4.09999990463257","2"
"2","1.16175378207117","0.0276241283416748","4.19999980926514","2"
"2","1.26174918841571","0.0361075592041016","4.30000019073486","2"
"2","1.36179116088897","0.0450268096923828","4.40000009536743","2"
"2","1.4617865672335","0.054139533996582","4.5","2"
"2","1.56168884132057","0.0629635200500488","4.59999990463257","2"
"2","1.66173081379384","0.0725216064453125","4.69999980926514","2"
"2","1.76181946881115","0.0818323059082031","4.80000019073486","2"
"2","1.86176830902696","0.0917308502197266","4.90000009536743","2"
"2","1.96176371537149","0.101843223571777","5","2"
"2","2.06175912171602","0.111599548339844","5.09999990463257","2"
"2","2.16175452806056","0.121462257385254","5.19999980926514","2"
"2","2.26174993440509","0.131460205078125","5.30000019073486","2"
"2","2.36174534074962","0.1413486328125","5.40000009536743","2"
"2","2.46178731322289","0.150627624511719","5.5","2"
"2","2.40776082500815","0.14365754699707","5.59999990463257","2"
"2","2.30743945576251","0.13045947265625","5.69999980926514","2"
"2","2.20753718167543","0.117829109191895","5.80000019073486","2"
"2","2.10758834145963","0.106629013061523","5.90000009536743","2"
"2","2.0075929351151","0.0948078155517578","6","2"
"2","1.90755096264184","0.0836293869018555","6.09999990463257","2"
"2","1.80760212242603","0.0731776275634766","6.19999980926514","2"
"2","1.7076067160815","0.0632134208679199","6.30000019073486","2"
"2","1.60761130973697","0.0532228507995605","6.40000009536743","2"
"2","1.5075693372637","0.0439918556213379","6.5","2"
"2","1.40757393091917","0.0354958229064941","6.59999990463257","2"
"2","1.30757852457464","0.0270318813323975","6.69999980926514","2"
"2","1.2075831182301","0.0200044841766357","6.80000019073486","2"
"2","1.10754114575684","0.0136310214996338","6.90000009536743","2"
"2","1.00754573941231","0.00895095729827881","7","2"
"3","0.908155809156597","0.00479005098342896","7.09999990463257","3"
"3","0.97168335923925","0.00888683795928955","7.19999980926514","3"
"3","1.0719116544351","0.0158838129043579","7.30000019073486","3"
"3","1.17176736239344","0.0238935089111328","7.40000009536743","3"
"3","1.27176276873797","0.0319093475341797","7.5","3"
"3","1.3717581750825","0.0402155380249023","7.59999990463257","3"
