"File Path: C:\Users\Administrator\Desktop\User Data Files\Colgate Group\Paul\7_28Testing\Test Run 49 07-28-25 16 43 08 PM\DAQ- Crosshead, … - (Timed).csv   "
"Test: Hysteresis"
"Test Run: Test Run 49"
"Date: 7/28/2025 4:34:46 PM"
""
""
"_Cycle","Crosshead ","Load ","Time ","Cycle Channel "
"_Cycle","mm","kN","sec","count"
"1","0.461553107015789","0.00477334594726563","0.100000001490116","1"
"1","0.471520033897832","0.00482522392272949","0.200000002980232","1"
"1","0.481580122141168","0.00491247844696045","0.300000011920929","1"
"1","0.491593615151942","0.00543500089645386","0.400000005960464","1"
"1","0.501560571137816","0.00541669750213623","0.5","1"
"1","0.51157409325242","0.00564259719848633","0.600000023841858","1"
"1","0.521541049238294","0.0056147837638855","0.699999988079071","1"
"1","0.53160113748163","0.00566949558258057","0.800000011920929","1"
"1","0.541474903002381","0.00612543630599976","0.899999976158142","1"
"1","0.551628123503178","0.00611309003829956","1","1"
"1","0.561595079489052","0.00604602670669556","1.10000002384186","1"
"1","0.571562035474926","0.00570476818084717","1.20000004768372","1"
"1","0.581575557589531","0.00636826133728027","1.29999995231628","1"
"1","0.591542455367744","0.00691814756393433","1.39999997615814","1"
"1","0.60164910973981","0.00684067726135254","1.5","1"
"1","0.6114297430031","0.00697718000411987","1.60000002384186","1"
"1","0.621629587840289","0.00693557834625244","1.70000004768372","1"
"1","0.631549919489771","0.0072837233543396","1.79999995231628","1"
"1","0.641516875475645","0.00730276584625244","1.89999997615814","1"
"1","0.651623529847711","0.00710937833786011","2","1"
"1","0.661543919704854","0.00780202627182007","2.09999990463257","1"
"1","0.67160400794819","0.00784376430511475","2.20000004768372","1"
"1","0.681524339597672","0.00818787574768066","2.29999995231628","1"
"1","0.691584427841008","0.00832683181762695","2.40000009536743","1"
"1","0.701551383826882","0.00866408348083496","2.5","1"
"1","0.711564905941486","0.0089197998046875","2.59999990463257","1"
"1","0.721624994184822","0.00890848827362061","2.70000004768372","1"
"1","0.731545325834304","0.00923952293395996","2.79999995231628","1"
"1","0.74160541407764","0.00931218719482422","2.90000009536743","1"
"1","0.751525803934783","0.00927957057952881","3","1"
"1","0.761585892178118","0.00981024265289307","3.09999990463257","1"
"1","0.771506282035261","0.00996877193450928","3.20000004768372","1"
"1","0.781566370278597","0.00988232326507568","3.29999995231628","1"
"1","0.791626458521932","0.0102695331573486","3.40000009536743","1"
"1","0.801453657913953","0.0105302143096924","3.5","1"
"1","0.811653444543481","0.010836932182312","3.59999990463257","1"
"1","0.821573834400624","0.0109444637298584","3.70000004768372","1"
"1","0.831540790386498","0.0112934417724609","3.79999995231628","1"
"1","0.841507688164711","0.0117794923782349","3.90000009536743","1"
"1","0.851567776408046","0.0118934459686279","4","1"
"1","0.861581298522651","0.0122679109573364","4.09999990463257","1"
"1","0.871501688379794","0.0125803375244141","4.19999980926514","1"
"1","0.881608342751861","0.0129734239578247","4.30000019073486","1"
"1","0.891528674401343","0.0131857900619507","4.40000009536743","1"
"1","0.901588762644678","0.0131234884262085","4.5","1"
"1","0.911555718630552","0.0134807529449463","4.59999990463257","1"
"1","0.921569240745157","0.0138859691619873","4.69999980926514","1"
"1","0.931629328988492","0.0141353521347046","4.80000019073486","1"
"1","0.941549660637975","0.0144289646148682","4.90000009536743","1"
"1","0.95160974888131","0.0146015405654907","5","1"
"1","0.961530138738453","0.0152123966217041","5.09999990463257","1"
"1","0.971590226981789","0.015463493347168","5.19999980926514","1"
"1","0.981557182967663","0.0156775140762329","5.30000019073486","1"
"1","0.991477514617145","0.0159882774353027","5.40000009536743","1"
"1","1.0016307933256","0.0163509159088135","5.5","1"
"1","1.01155112497509","0.0169357452392578","5.59999990463257","1"
"1","1.02161127142608","0.0171614170074463","5.69999980926514","1"
"1","1.03153160307556","0.0174526252746582","5.80000019073486","1"
"1","1.04163819923997","0.0178131942749023","5.90000009536743","1"
"1","1.05155864730477","0.0183122024536133","6","1"
"1","1.06152554508299","0.0181442890167236","6.09999990463257","1"
"1","1.07158557511866","0.0185909214019775","6.19999980926514","1"
"1","1.08150602318347","0.018958215713501","6.30000019073486","1"
"1","1.09161261934787","0.0191217269897461","6.40000009536743","1"
"1","1.10153306741267","0.019199821472168","6.5","1"
"1","1.11159309744835","0.0195696277618408","6.59999990463257","1"
"1","1.12155999522656","0.020398494720459","6.69999980926514","1"
"1","1.13157357554883","0.0206268272399902","6.80000019073486","1"
"1","1.1416336055845","0.0209445667266846","6.90000009536743","1"
"1","1.15146080497652","0.0213481998443604","7","1"
"1","1.16166064981371","0.0215311241149902","7.09999990463257","1"
"1","1.17153441533446","0.0222245750427246","7.19999980926514","1"
"1","1.18154799565673","0.0221949138641357","7.30000019073486","1"
"1","1.1916080256924","0.0224156360626221","7.40000009536743","1"
"1","1.20157503988594","0.0227225761413574","7.5","1"
"1","1.21158850379288","0.0228899955749512","7.59999990463257","1"
"1","1.22146226931363","0.02363987159729","7.69999980926514","1"
"1","1.23166211415082","0.024025016784668","7.80000019073486","1"
"1","1.24153587967157","0.0245803184509277","7.90000009536743","1"
"1","1.25154945999384","0.0249710788726807","8","1"
"1","1.26156292390078","0.0252640705108643","8.10000038146973","1"
"1","1.27157650422305","0.0254270267486572","8.19999980926514","1"
"1","1.28158996812999","0.0261703186035156","8.30000019073486","1"
"1","1.29151029977947","0.0260254917144775","8.39999961853027","1"
"1","1.3016170123592","0.026711311340332","8.5","1"
"1","1.31149077787995","0.027203649520874","8.60000038146973","1"
"1","1.32159749045968","0.0272793674468994","8.69999980926514","1"
"1","1.33161095436662","0.0275881958007812","8.80000019073486","1"
"1","1.34148471988738","0.0283494262695313","8.89999961853027","1"
"1","1.35163799859583","0.0282862663269043","9","1"
"1","1.36151176411659","0.0287538833618164","9.10000038146973","1"
"1","1.37157191056758","0.0292354640960693","9.19999980926514","1"
"1","1.38153880834579","0.0294112434387207","9.30000019073486","1"
"1","1.39159883838147","0.0300237579345703","9.39999961853027","1"
"1","1.401565852575","0.0302460098266602","9.5","1"
"1","1.41153275035322","0.030369607925415","9.60000038146973","1"
"1","1.42163946293294","0.0311646709442139","9.69999980926514","1"
"1","1.43155979458243","0.0314507160186768","9.80000019073486","1"
"1","1.44157325848937","0.0317435474395752","9.89999961853027","1"
"1","1.45149370655417","0.0325198211669922","10","1"
"1","1.46160030271858","0.0325790214538574","10.1000003814697","1"
"1","1.47156731691211","0.0329323463439941","10.1999998092651","1"
"1","1.48153421469033","0.0334339408874512","10.3000001907349","1"
"1","1.49164081085473","0.0335911331176758","10.3999996185303","1"
"1","1.50151469279081","0.0340211296081543","10.5","1"
"1","1.51162128895521","0.0344652366638184","10.6000003814697","1"
"1","1.52154173702002","0.0349490509033203","10.6999998092651","1"
"1","1.53150863479823","0.0351995468139648","10.8000001907349","1"
"1","1.54161523096263","0.0357700691223145","10.8999996185303","1"
"1","1.55153567902744","0.0360669746398926","11","1"
"1","1.56159570906311","0.0364307479858398","11.1000003814697","1"
"1","1.57151604071259","0.0367855224609375","11.1999998092651","1"
"1","1.58162275329232","0.0371444816589355","11.3000001907349","1"
"1","1.5915430849418","0.0372376327514648","11.3999996185303","1"
"1","1.60151009913534","0.0380107040405273","11.5","1"
"1","1.61161669529974","0.0381814804077148","11.6000003814697","1"
"1","1.62153714336455","0.0386111831665039","11.6999998092651","1"
"1","1.63159717340022","0.0389622116088867","11.8000001907349","1"
"1","1.64151750504971","0.0395244407653809","11.8999996185303","1"
"1","1.65167078375816","0.0395741958618164","12","1"
"1","1.66149798315018","0.0402381401062012","12.1000003814697","1"
"1","1.67155812960118","0.0405697021484375","12.1999998092651","1"
"1","1.68161815963686","0.041276008605957","12.3000001907349","1"
"1","1.69149192515761","0.041314453125","12.3999996185303","1"
"1","1.70164520386606","0.0421697006225586","12.5","1"
"1","1.71156553551555","0.042368595123291","12.6000003814697","1"
"1","1.72157911583781","0.0426406440734863","12.6999998092651","1"
"1","1.73154601361603","0.0430355110168457","12.8000001907349","1"
"1","1.74155947752297","0.0435531425476074","12.8999996185303","1"
